province,city,office_name,address,phone_numbers,source_url,retrieved_at_utc
گیلان,حويق,حويق,گیلان تالش حویق خ فرهنگ نرسیده به دبیرستان هشترودی,09372351766-09111852664-09111852664-01344214515,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
گیلان,رحيم آباد,رحيم آباد,گیلان -رودسر - رحیم آباد -خیابان مطهری - روبروی حسینیه ارشاد بن بست فرهنگ نمایندگی کانون قلم چی - رحیم آباد,01342776050-01342776005-01342776005-01342776050,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
گیلان,رشت,رشت دختران,گلسار-خیابان 116 -آموزشگاه اندیشه های شریف - کانون قلم چی,01333726318-01333765352-01333726318-01333765352,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
گیلان,رشت‌,رشت‌ پسران,"آدرس دفتر نمایندگی : چهار راه میکائیل ، خیابان حافظ ، ساختمان ۳۴ ، طبقه اول 
تلفن : ۳۲۳۳۴۰۰۰ _ ۳۲۳۲۱۴۶۱
آدرس آموزشگاه : معلم ، به سمت میدان سرگل ، کوچه عطائی ، ساختمان ۲۱  
تلفن : ۳۲۵۲۵۱۰۲",۳۲۳۳۴۰۰۰ _ ۳۲۳۲۱۴۶۱-۳۲۵۲۵۱۰۲,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
گیلان,رضوانشهر,رضوانشهر,رضوانشهر-خیابان امام خمینی - روبروی کلانتری,01344627955-01344627528-01344623763-01344627955,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
گیلان,رودبار و منجيل,رودبار و منجيل,رودبار خلیل آباد جنب کتابخانه عمومی اداره ارشاد ساختمان تعاون طبقه سوم,01334620920-01334621252-01334620920-01334621252,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
گیلان,رودسر,رودسر,گیلان-رودسر-خیابان انقلاب-روبروی دبیرستان توحید- جنب فرش فروشی آقای  دانشور- دفتر کانون قلم چی شهرستان رودسر,01342612150-09111453012-01342628766-09111448453,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
گیلان,سنگر,سنگر,سنگر خیابان امام خمینی بلوار امام حسین جنب اداره آبیاری,01334524725-01334524725-01334524725-01334524725,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
گیلان,سياهكل,سياهكل,سیاهکل-میدان کفش ملی- کانون فرهنگی آموزش,01342321233,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
گیلان,صومعه سرا,صومعه سرا,صومعه سرا - خ طالقانی -کوچه قریشی -پلاک 36- آموزشگاه علمی دانشمهر - نمایندگی قلم چی,01343325152-01343317070-01343317060,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
گیلان,فومن,فومن,فومن خیابان امام خمینی روبروی خیابان شورا ارتباطی شهید منتظری,01334734466-01334734465-01334734465-01334734466,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
گیلان,كلاچاي,كلاچاي,کلاچای ،خیابان امام،کوچه مسجد جامع،دفتر نمایندگی قلم چی,01342687970,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
گیلان,لاهيجان,لاهيجان,لاهیجان خیابان انقلاب جنب کتابفروشی نباتی ساختمان پلازا طبقه3,01342233916-01342231407-01342233916-01342233917,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
گیلان,لشت نشا,لشت نشا,لشت نشا کوچصفهان خیابان شهید عسکری پاساژ خاتون طبقه 2,01332009155-09112480886-09112329551,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
گیلان,لنگرود,لنگرود,پسران - لنگرود خیابان شریعتی روبروی مسجد جامع کوچه خواجه نصیر  مجتمع نیکدوست واحد 8  دختران- لنگرود خیابان شریعتی کوچه خورشید دبستان فرزانه,01342524015-01342535089-01342538711-01342538712,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
گیلان,ماسال,ماسال,ماسال  خیاابان ولیعصرپاساژ برادران عبادی طبقه دوم کانون فرهنگی آموزش,01344664011-01344664011-09113334299-01344664011,https://www.kanoon.ir/City/Agencies?state=9,2026-09-18T12:23:00+00:00
لرستان,ازنا,ازنا,خیابان صاحب الزمان عج انتهای  کوچه اول پلاک 155,06643439260-06643439270-06643438649-06643438649,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,الشتر,الشتر,الشتر خ کاشانی جنب بانک مسکن کوچه یاس 3 کانون فرهنگی آموزش قلم چی شهرستان الشتر,06632520864-06632528008-09169597040,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,اليگودرز,اليگودرز,الیگودرز خیابان ولیعصر شمالی بالاتر از کلینیک شهید موسوی کوچه اطلس 1,06642222872-06642223716-06642241516-06642243784,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,بروجرد,بروجرد,بروجرد ابتدای خیابان تختی، روبروی آزمایشگاه دکتر حسنی,۰۶۶۴۲۵۱۵۷۵۸-۰۶۶۴۲۵۱۶۸۷۰-۰۶۶۴۲۵۱۶۸۷۳,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,بيران شهر,بيران شهر,بیرانشهر، شهرک شهید بهشتی، پایین تر از اداره آموزش پرورش، جنب آژانس زاگرس,09106043135-09165475617-06633135470,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,پلدختر,پلدختر,"پلدختر خیابان  7تیرخیابان سلمان فارسی جنوبی پلاک 2,نمایندگی قلم چی پلدختر  اردشیر عبدی پور",32223821-32226112-09163634474,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,خرم آباد1,خرم آباد1,خرم آباد خیابان امام پایین تر از میدان ژاندارمری جنب بانک پارسیان کوچه نواب,06633350602-06633352900-09038767055,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,خرم آباد2,خرم آباد2,خیابان امام خمینی بالاتر از چهارراه فرهنگ نرسیده به میدان ژاندارمری کوچه نیایش واحد پسران قلم چی,06633350602-06633352900-06633352902,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,دوره,دوره,لرستان شهرستان دوره چگنی خیابان بسیج روبروی دبیرستان حضرت معصومه,09169672926-09163694127-06633150967,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,دورود,دورود,دورود خیابان شریعتی کوچه فردوس 10 آموزشگاه علمی امام رضا ع,09363764195-06643224413-06643213017-06643223050,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,رومشكان,رومشكان,لرستان ، رومشکان ، شهر چغابل ،  خیابان امام، جنب بانک ملی ، آموزشگاه کانون فرهنگی آموزش قلم چی ، کد پستی 16197-68451  ، روح اله امرایی,06636523166-06632654824-09166676259-09168554490,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,فیروزآباد لرستان,فیروزآباد لرستان,خیابان مولوی جنب نانوایی تقی نژاد کانون فرهنگی آموزش قلم چی,06632529488-09362132318-09902949514,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,كوهدشت 1,كوهدشت 1,کوهدشت خیابان رهبری روبروی مخابرات کوچه شهید درویشی,06632620041-06632640226-06632622284,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,كوهناني,كوهناني,لرستان- کوهدشت- کوهنانی- حیدر خانی- ابتدای بلوارامام خمینی کانون فرهنگی اموزش قلم چی,06636752977-09166600558-06636752977-06636752977,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,گراب,گراب,خیابان رهبری خیابان شهید رجایی -روبروی عکاسی طرهان,06632683890-09383295501-06632683890-09166602503,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,نورآباد,نورآباد,بلوار شهید بهشتی خیابان سابق چاپخانه حمید روبروی دبستان انقلاب,09123799887-06632730490-06632730489-06632740200,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
لرستان,کوهدشت 2,کوهدشت 2,خیابان امام ابتدای خیابان فردوسی درب سوم سمت چپ,06632620042-09163637023-06632632344,https://www.kanoon.ir/City/Agencies?state=11,2026-09-18T12:23:00+00:00
مازندران,آمل,آمل,آمل - خیابان هراز - آفتاب 6 - ساختمان منصور - طبقه اول,01144269123-01144271232-01144268125,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,امير کلا,امير کلا,مازندران امیرکلا ابتدای نبش شهرک فاطری - ساختمان بانک پارسیان - طبقه سوم کانون فرهنگی آموزش,09360409121,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,بابل,بابل,میدان 17 شهریور کتابفروشی کمالی کانون فرهنگی آموزش قلم چی,01132200030-01132224085-01132200031-01132226119,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,بابلسر,بابلسر,مازندران - بابلسر - خ امام ره - جنب پاساژ صادق,01135334000-01135252554-01135332610-01135334275,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,بندپي شرقي,بندپي شرقي,بندپی شرقی گلوگاه پاشاامیر کانون فرهنگی آموزش,09119044059-09115940307-01132722520,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,بندپي غربي,بندپي غربي,بابل بندپی غربی شهرخشرودپی سه راه بالا خشرودپی کانون قلم چی بندپی غربی,01132521666-09119036798-01132521666-01132026156,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,بهشهر,بهشهر,بهشهر- خیابان امام - جنب استادیوم تختی - مرکز پیش دانشگاهی و دبیرستان خوارزمی,01134538240-01134544942-01134524952-01134524953,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,بهنمير,بهنمير,بهنمیر- میدان شهدا- پشت مصلی- کانون ریاضی,01135757010-01135757020-01135757010-01135757020,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,تنكابن,تنكابن,تنکابن-خیابان خیام- جنب عکاسی جلال-پ 130,01154239196-01154239196-01154220699-01154239660,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,جويبار,جويبار,جویبار- خیابان امام- جنب کفش ملی- کانون فرهنگی آموزش قلم چی,01142532088-01142541088,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,چالوس و نوشهر,چالوس و نوشهر,چالوس - خیابان 17 شهریور - مقابل سینما جهان نما - ساختمان احمد زاده - طبقه اول,01152223213-01152242973-01152242972-01152242771,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,چمستان,چمستان,مازندران - چمستان خیابان امام خمینی  روبروی کلانتری شماره ی 13,01144663500-01144662411-09111271084-09111201055,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,رامسر,رامسر,مازندران رامسر  میدان انقلاب جنب اداره پست مجتمع فرهنگی آموزشی برزگر,01155221220,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,ساري,ساري,خیابان شهابی نبش خیابان المهدی ساختمان سمن طبقه 1 واحد 1و2,01133119890-01133119891-01133119893-01133119043,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,سوادكوه,سوادكوه,شهرستان سوادکوه - شهر پل سفید - روبروی اداره پست,01142420670,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,سيمرغ,سيمرغ,سیمرغ خیابان امام روبروی مدرسه انسیه ساختمان دوستی طبقه 2,01142350620,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,شيرگاه,شيرگاه,شیرگاه خیابان حاجی آباد پاساژ قایم طبقه اول,01142446756-09114350762,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,عباس‌آباد و سلمان‌شهر,عباس‌آباد و سلمان‌شهر,استان مازندران-شهرستان عباس آباد-جنب مدرسه دخترانه عفاف-جاده گل کوه-دبیرستان زنده یاداصغرعباسی,01154262959-01154627556-01154627555-01154625550,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,فريدون كنار,فريدون كنار,فریدونکنار - خیابان شهدا -کوچه شهدا 4-جنب دبیرستان امام علی ع -کد پستی4751934371,01135663110-01135663410-09111188418,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,قائم شهر,قائم شهر,قائم شهر خیابان جویبار روبروی مسجد اعظم - کانون فرهنگی آموزش قلم چی,01142081211-09197283315-01142037024,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,كلاردشت,كلاردشت,کلاردشت حسن کیف خیابان مدرس طبقه فوقانی مخابرات فقیه کدپستی 4666118111 نمایندگی قلم چی,01152626961-01152620973,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,گلوگاه,گلوگاه پسران,گلو گاه - خیابان امام پشت بانک ملی غیر انتفا عی راه دانش,01526223180-01526228898-01526223767-09111548398,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,گلوگاه,گلوگاه دختران,گلوگاه - میدان 22 بهمن - خیابان 17 شهریور - جنب بستنی فروشی عرفانی,01134666969-01134667778-01134669291-01134667778,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,محمودآباد,محمودآباد,محمود آباد خیابان آزادی  - مدرسه امام خمینی ره کانون فرهنگی آموزش قلم چی,01144733033-01144733032-01144734044,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,نكا,نكا,نکا خ انقلاب نرسیده به سه راه زاغمرز رو ببه روی کلانتری 11 طبقه دوم کانون فرهنگی آموزش قلم چی,09111533672-01134720637,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مازندران,نور,نور,خیابان ناطق نوری -کوچه ی نور 7 - پلاک 247,01144525411-01144529770-01144529780-09111207738,https://www.kanoon.ir/City/Agencies?state=3,2026-09-18T12:23:00+00:00
مرکزی,اراک,اراک پسران,خیابان شهید رجایی - روبروی 17 متری - کوچه لقمان - ساختمان لقمان - کدپستی3813987974,08632236627-08632210054-08632210052-08632210050,https://www.kanoon.ir/City/Agencies?state=15,2026-09-18T12:23:00+00:00
مرکزی,اراک,اراک دختران,خیابان ملک روبروی 17 متری کوچه لقمان ساختمان لقمان,08632214600-08632249463-08632248453-08632227574,https://www.kanoon.ir/City/Agencies?state=15,2026-09-18T12:23:00+00:00
مرکزی,خمين,خمين,خمین میدان 15 خرداد طبقه فوقانی فروشگاه رفاه,09123838815-08646221411-08646221316-09181651027,https://www.kanoon.ir/City/Agencies?state=15,2026-09-18T12:23:00+00:00
مرکزی,دليجان,دليجان,دلیجان خیابان شهید بهشتی جنوبی کوچه محبت,08664231631-09183690503-08664229205-08664220455,https://www.kanoon.ir/City/Agencies?state=15,2026-09-18T12:23:00+00:00
مرکزی,زرنديه,زرنديه,زرندیه مامونیه خیابان امام خمینی -کوچه امامزاده سید منصور -جنب امامزاده-آموزشگاه ادیب,08645224112-08645224110,https://www.kanoon.ir/City/Agencies?state=15,2026-09-18T12:23:00+00:00
مرکزی,ساوه,ساوه,ساوه خیابان جمهوری جمهوری22 - کانون فرهنگی آموزش قلم چی,08642200055-08642200055-08642200044-08642200044,https://www.kanoon.ir/City/Agencies?state=15,2026-09-18T12:23:00+00:00
مرکزی,محلات,محلات,محلات - میدان استقلال - خیابان انقلاب کوچه شهید شفیعی دبیرستان عصمت,08643240064-09184943154-08643240733-08643220064,https://www.kanoon.ir/City/Agencies?state=15,2026-09-18T12:23:00+00:00
هرمزگان,بندر کنگ و چارک,بندر کنگ و چارک,بندرکنگ میدان 22 بهمن خیابان آیت الله طالقانی روبروی بانک صادرات - بندرلنگه بلوار چمران جنب اداره تعزیرات حد فاصل میدان فرمانداری و آموزش و پرورش,07644232019-09138452126-09177622491-07644222973,https://www.kanoon.ir/City/Agencies?state=27,2026-09-18T12:23:00+00:00
هرمزگان,بندرعباس,بندرعباس,بندرعباس گلشهر جنوبی نرسیده به پمپ بنزین بلال خیابان حر(داروخانه گلشهر) چهارراه شهید موسی زاده موسسه فکور راه دانش,۰۷۶۳۳۶۷۵۲۶۹-۰۷۶۳۳۶۷۵۲۶۷,https://www.kanoon.ir/City/Agencies?state=27,2026-09-18T12:23:00+00:00
هرمزگان,پارسيان,پارسيان,هرمزگان-شهرستان پارسیان-خ امام ، روبروی فرمانداری ، ساختمان تجاری رئیسی، طبقه دوم,07644625955-07644625955-07644625955-07644625955,https://www.kanoon.ir/City/Agencies?state=27,2026-09-18T12:23:00+00:00
هرمزگان,حاجي آباد,حاجي آباد,بلوار شهید بهشتی روبه روی بانک کشاورزی خیابان سعدی ازسمت چپ درب پنجم,07635422655-07635423352,https://www.kanoon.ir/City/Agencies?state=27,2026-09-18T12:23:00+00:00
هرمزگان,رودان,رودان,رودان - بلوار شهدا - خیابان شهید دستغیب- حد فاصل کوچه دستغیب 2 و 4,07642886623-09171662115,https://www.kanoon.ir/City/Agencies?state=27,2026-09-18T12:23:00+00:00
هرمزگان,قشم,قشم,"قشم،بلوار آزادگان،نرسیده به میدان شهدای گمنام،کوچه لقمان ۱۱،پلاک ۲۶
تلفن: ۳۵۲۲۶۵۶۹",076۳۵۲۲۶۵۶۹ 09173630451,https://www.kanoon.ir/City/Agencies?state=27,2026-09-18T12:23:00+00:00
هرمزگان,كيش,كيش,صفین فاز A دبستان پسرانه مولوی طبقه دوم,09916574511-09131996756,https://www.kanoon.ir/City/Agencies?state=27,2026-09-18T12:23:00+00:00
هرمزگان,ميناب,ميناب,میناب - بلوار بسیج -ساختمان برجیس آموزشگاه علمی قلم چی,09369372848-09381905669-07652224355-07652230244,https://www.kanoon.ir/City/Agencies?state=27,2026-09-18T12:23:00+00:00
همدان,اسدآباد,اسدآباد,خیابان صاحب الزمان شرقی طبقه فوقانی مصالح فروشی مرادی,08133125422-09188190773-08133125422-08133115831,https://www.kanoon.ir/City/Agencies?state=16,2026-09-18T12:23:00+00:00
همدان,بهار,بهار,بهار   - خیابان امام خمینی - خیابان فرهنگ - جنب اداراه آموزش و پرورش سابق,08132510732-09183133861-08134509234,https://www.kanoon.ir/City/Agencies?state=16,2026-09-18T12:23:00+00:00
همدان,تويسركان,تويسركان,تویسرکان-خ شریعتی-کوی -شهید مراتی-آموزشگاه قلم,08134942222-08134946054-08134926051,https://www.kanoon.ir/City/Agencies?state=16,2026-09-18T12:23:00+00:00
همدان,رزن,رزن,"شهرستان رزن - بلوار آیت الله شوندی - خیابان ورزش- 200 متر بالاتر از دبیرستان دارالفنون

دفتر قروه درگزین : خیابان مدنی - خیابان امیرکبیر - جنب دبیرستان تربیت                                             تلفن : ۳۶۴۶۶۰۰۷",۰۹۱۲۶۶۱۳۳۰۱-08136222136-08136222136-08136226313,https://www.kanoon.ir/City/Agencies?state=16,2026-09-18T12:23:00+00:00
همدان,كبودر آهنگ,كبودر آهنگ,کبودرآهنگ بلوار بعثت -کوچه شهید افشاری (رو به رو سنگکی),09188196014-08135228692-09185045124,https://www.kanoon.ir/City/Agencies?state=16,2026-09-18T12:23:00+00:00
همدان,ملاير,ملاير پسران,ملایر - خیابان امیرکبیر - روبروی ورزشگاه تختی _انتهای بن بست شهید رحم خدا شرفی آموزشگاه پسرانه هدایت,08132256010 - 08132246010,https://www.kanoon.ir/City/Agencies?state=16,2026-09-18T12:23:00+00:00
همدان,ملاير,ملاير دختران,ملایر - خ امیرکبیر کوچه شهید منصور احمدی پور آموزشگاه دخترانه هدایت,08132249030  و 09010237538,https://www.kanoon.ir/City/Agencies?state=16,2026-09-18T12:23:00+00:00
همدان,نهاوند,نهاوند,نهاوند - خیابان حافظ - پائین تر از چهارراه آزادگان آموزشگاه کاوش,08133242085-09184999200-08133248893-09188504098,https://www.kanoon.ir/City/Agencies?state=16,2026-09-18T12:23:00+00:00
همدان,همدان,همدان,"همدان 1 خیابان طالقانی  ابتدای ۱۲ متری ابن سینا  ۳۸۳۴۵۰۷۲-۳۸۳۴۵۰۳۱

همدان 2 سعیدیه پایین نبش کوچه نغمه جنب دبیرستان دارالفنون",08138260041-08138260079-08138231526-08138231546,https://www.kanoon.ir/City/Agencies?state=16,2026-09-18T12:23:00+00:00
یزد,ابركوه,ابركوه,ابرکوه ـ خیابان نسفی - بعد از باغ خورشید خانم بوستان بانوان - ساختمان ادیب - کانون فرهنگی آموزش,03532822737-03532821703-03532821703-03532822737,https://www.kanoon.ir/City/Agencies?state=17,2026-09-18T12:23:00+00:00
یزد,تفت,تفت,تفت - خیابان ساحلی -  جنب داروخانه دکتر محمودی,03532626743-03532628025-03532626743-03532628025,https://www.kanoon.ir/City/Agencies?state=17,2026-09-18T12:23:00+00:00
یزد,خاتم,خاتم,شهرستان خاتم / هرات  بلوار شهید ابوئی دفتر کانون فرهنگی آموزش,03532574554-09140727859-09133523088-03532571615,https://www.kanoon.ir/City/Agencies?state=17,2026-09-18T12:23:00+00:00
یزد,زارچ و صدوق,زارچ و صدوق,یزد ـزارچ خیابان پاسداران کوچه جنب بسیج پلاک7,03535272562-09133570338-03535278232-03535278231,https://www.kanoon.ir/City/Agencies?state=17,2026-09-18T12:23:00+00:00
یزد,طبس,طبس,فلکه شهید فهمیده - بلوار شهید مطهری - اول شهرک شهید صدوقی - پلاک 1,03534232440-03534221061-03534221062-03534228887,https://www.kanoon.ir/City/Agencies?state=17,2026-09-18T12:23:00+00:00
یزد,عشق آباد,عشق آباد,یزد طبس عشق آباد خیابان دانش کانون فرهنگی آموزش,05632852131-05632852595,https://www.kanoon.ir/City/Agencies?state=17,2026-09-18T12:23:00+00:00
یزد,مهريز,مهريز,یزد - مهریز- فلکه شهرداری- کوچه ی آموزش -,03532528355,https://www.kanoon.ir/City/Agencies?state=17,2026-09-18T12:23:00+00:00
یزد,ميبد,ميبد,میبد خ امام خ هفتم تیر جنب کتابفروشی حسابی طبقه فوقانی رستوران شایان  ـ    اردکان خ امام روبروی دانشگاه پیام نور سابق طبقه تحتانی صندوق تعاون,03532321005-03532235552-03532321005-03532235552,https://www.kanoon.ir/City/Agencies?state=17,2026-09-18T12:23:00+00:00
یزد,يزد,يزد پسران,یزد - خیابان آیت الله کاشانی - بعد از مسجد اتابکی به سمت صفاییه - کوچه علوی - اواسط کوچه,03538274344-03538274345-03538274346-03538274347,https://www.kanoon.ir/City/Agencies?state=17,2026-09-18T12:23:00+00:00
یزد,يزد,يزد دختران,یزد سه راه تعاون بلوار امیرکبیر کوچه ۸,03538305404-8,https://www.kanoon.ir/City/Agencies?state=17,2026-09-18T12:23:00+00:00
